09:56:55.835 [INFO ] [magicValues     ] 마법 값 탐지 시작  {"projectRoot":"D:\\myRoom"}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"2.4","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_2_4","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:39","src/components/snowBackground/ChristmasTree.tsx:14"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"40","valueType":"number","occurrences":3,"category":"config","suggestedName":"MAXDISTANCE_40","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:43","src/components/snowBackground/Snow.tsx:17","src/components/snowBackground/SnowBackground.tsx:107"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"3.5","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_3_5","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:45","src/components/room/layout.ts:53","src/components/snowBackground/SnowBackground.tsx:93"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"60","valueType":"number","occurrences":4,"category":"config","suggestedName":"SPARK_COUNT","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:52","src/components/snowBackground/Bonfire.tsx:9","src/components/room/decorations/WallClock.tsx:16","src/components/room/decorations/WallClock.tsx:33"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"45","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"55","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"1.85","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_1_85","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:63","src/components/snowBackground/SnowBackground.tsx:163"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.39","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.65","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.75","valueType":"number","occurrences":6,"category":"general","suggestedName":"VALUE_0_75","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:66","src/components/room/materials.ts:26","src/components/room/materials.ts:29","src/components/room/materials.ts:30","src/components/room/materials.ts:32","src/components/room/decorations/iconTextures.ts:70"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.60","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.25","file":"src/components/room/layout.ts","occurrences":4}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.65","valueType":"number","occurrences":6,"category":"general","suggestedName":"VALUE_0_65","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:72","src/components/room/layout.ts:75","src/components/room/layout.ts:221","src/components/room/layout.ts:222","src/components/snowBackground/House.tsx:62","src/components/snowBackground/LampPost.tsx:14"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.60","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.90","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.30","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.10","valueType":"number","occurrences":10,"category":"general","suggestedName":"VALUE_0_10","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:81","src/components/room/layout.ts:128","src/components/room/layout.ts:131","src/components/room/layout.ts:163","src/components/room/layout.ts:165","src/components/room/materials.ts:47","src/components/room/materials.ts:49","src/components/room/materials.ts:69","src/components/room/furniture/Desk.tsx:344","src/components/room/furniture/Desk.tsx:345"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.65","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.30","valueType":"number","occurrences":10,"category":"general","suggestedName":"VALUE_0_30","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:87","src/components/room/layout.ts:170","src/components/room/layout.ts:260","src/components/room/layout.ts:267","src/components/room/layout.ts:351","src/components/room/layout.ts:430","src/components/room/materials.ts:48","src/components/room/materials.ts:52","src/components/room/materials.ts:57","src/components/room/materials.ts:66"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.50","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.20","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.005","valueType":"number","occurrences":3,"category":"config","suggestedName":"SIZEY_0_005","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:90","src/components/room/layout.ts:202","src/components/room/decorations/CatFrames.tsx:25"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.10","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3.80","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.02","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_02","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:93","src/components/room/layout.ts:96","src/components/room/furniture/Desk.tsx:343"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.95","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.40","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3.55","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.55","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.10","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.63","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.06","valueType":"number","occurrences":5,"category":"general","suggestedName":"VALUE_0_06","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:141","src/components/room/layout.ts:229","src/components/room/layout.ts:400","src/components/room/layout.ts:435","src/components/room/furniture/Desk.tsx:347"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.26","file":"src/components/room/layout.ts","occurrences":9}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.05","valueType":"number","occurrences":13,"category":"general","suggestedName":"VALUE_0_05","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:143","src/components/room/layout.ts:323","src/components/room/layout.ts:344","src/components/room/layout.ts:358","src/components/room/layout.ts:378","src/components/room/materials.ts:43","src/components/room/materials.ts:70","src/components/snowBackground/Bonfire.tsx:54","src/components/snowBackground/Bonfire.tsx:56","src/components/room/decorations/iconTextures.ts:68","src/components/room/furniture/Desk.tsx:344","src/components/room/furniture/Desk.tsx:348","src/components/room/furniture/Nightstand.tsx:25"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.22","valueType":"number","occurrences":13,"category":"api","suggestedName":"API_0_22","suggestedFile":"src/constants/api.ts","locations":["src/components/room/layout.ts:144","src/components/room/layout.ts:213","src/components/room/layout.ts:236","src/components/room/layout.ts:259","src/components/room/layout.ts:285","src/components/room/layout.ts:288","src/components/room/layout.ts:316","src/components/room/layout.ts:440","src/components/snowBackground/House.tsx:88","src/components/room/furniture/Desk.tsx:343","src/components/room/furniture/Desk.tsx:345","src/components/room/furniture/Desk.tsx:346","src/components/room/furniture/Desk.tsx:347"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.46","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.03","valueType":"number","occurrences":3,"category":"api","suggestedName":"API_0_03","suggestedFile":"src/constants/api.ts","locations":["src/components/room/layout.ts:147","src/components/room/layout.ts:310","src/components/room/furniture/Desk.tsx:347"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.38","valueType":"number","occurrences":7,"category":"config","suggestedName":"SIZEX_0_38","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:155","src/components/room/layout.ts:258","src/components/room/layout.ts:259","src/components/room/layout.ts:425","src/components/snowBackground/House.tsx:17","src/components/snowBackground/House.tsx:18","src/components/room/furniture/Desk.tsx:343"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.88","valueType":"number","occurrences":5,"category":"config","suggestedName":"SIZEY_0_88","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:156","src/components/room/layout.ts:371","src/components/room/decorations/iconTextures.ts:82","src/components/room/decorations/iconTextures.ts:91","src/components/room/decorations/iconTextures.ts:96"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.80","valueType":"number","occurrences":5,"category":"config","suggestedName":"SIZEZ_0_80","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:157","src/components/room/layout.ts:191","src/components/room/materials.ts:31","src/components/room/materials.ts:44","src/components/room/materials.ts:58"]}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.012","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_012","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:158","src/components/room/layout.ts:311","src/components/room/layout.ts:437","src/components/snowBackground/Snow.tsx:52"]}
09:56:56.015 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.78","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.015 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.28","valueType":"number","occurrences":8,"category":"config","suggestedName":"FONTSIZE_0_28","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:160","src/components/room/layout.ts:246","src/components/room/layout.ts:266","src/components/room/layout.ts:267","src/components/room/layout.ts:338","src/components/room/layout.ts:403","src/components/room/furniture/Desk.tsx:345","src/components/room/furniture/Desk.tsx:346"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.44","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.66","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_66","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:167","src/components/room/layout.ts:373","src/components/room/furniture/Desk.tsx:348"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.16","file":"src/components/room/layout.ts","occurrences":4}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.68","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.04","valueType":"number","occurrences":5,"category":"general","suggestedName":"VALUE_0_04","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:173","src/components/room/layout.ts:300","src/components/room/layout.ts:398","src/components/snowBackground/House.tsx:31","src/components/canvas/SceneContainer.tsx:24"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.155","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.020","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_020","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:176","src/components/room/layout.ts:446","src/components/snowBackground/Bonfire.tsx:35","src/components/snowBackground/Bonfire.tsx:75"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.20","valueType":"number","occurrences":9,"category":"general","suggestedName":"VALUE_0_20","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:177","src/components/room/layout.ts:266","src/components/room/layout.ts:318","src/components/room/layout.ts:324","src/components/snowBackground/House.tsx:23","src/components/room/furniture/Desk.tsx:343","src/components/room/furniture/Desk.tsx:344","src/components/room/furniture/Desk.tsx:345","src/components/room/furniture/Desk.tsx:348"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.42","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_42","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:177","src/components/room/layout.ts:233","src/components/room/layout.ts:329","src/components/snowBackground/ChristmasTree.tsx:41"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.64","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_64","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:177","src/components/room/layout.ts:249","src/components/room/furniture/Desk.tsx:346"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.060","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.135","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.18","valueType":"number","occurrences":10,"category":"general","suggestedName":"VALUE_0_18","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:180","src/components/room/layout.ts:290","src/components/room/layout.ts:308","src/components/room/layout.ts:376","src/components/room/layout.ts:397","src/components/snowBackground/ChristmasTree.tsx:50","src/components/room/decorations/iconTextures.ts:107","src/components/room/furniture/Desk.tsx:343","src/components/room/furniture/Desk.tsx:344","src/components/room/furniture/Desk.tsx:346"]}
